squirrel_id,latitude,longitude,shift,date,age,color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
34B-AM-1013-01,40.7938945058793,-73.9614218413356,AM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,True,hopping,False,False,False,False,True,True,False,False
32C-AM-1014-06,40.791604823372,-73.9611985783336,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
42E-PM-1012-04,40.7981257651433,-73.95385121459,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
20G-PM-1013-01,40.7809916310012,-73.964539031099,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,False,True
40A-PM-1014-04,40.7990326758282,-73.9586085858962,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
3D-AM-1006-02,40.7684756941321,-73.9767143644151,AM,2018-10-06,Adult,Cinnamon,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,True,False
10H-AM-1014-06,40.7717104037783,-73.9691520826028,AM,2018-10-14,,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
17A-PM-1013-03,40.7805111762703,-73.9722056538718,PM,2018-10-13,Adult,Gray,Above Ground,tree,False,False,False,False,False,grooming! & scratching,False,False,False,False,False,False,True,False
28D-PM-1019-01,40.7884304803386,-73.9628982772673,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
16A-AM-1013-02,40.7794601322427,-73.9730181306326,AM,2018-10-13,Adult,Black,Above Ground,,False,False,False,False,True,,False,False,False,False,False,True,False,False
41B-AM-1010-04,40.7988448745116,-73.9576325087936,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
41D-AM-1014-03,40.7984201416018,-73.9554415665082,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
1F-PM-1019-01,40.7661261813557,-73.9768173303165,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
38C-PM-1014-10,40.796126044521,-73.9577009571427,PM,2018-10-14,Juvenile,Gray,Above Ground,,False,False,True,True,True,climbing (down from ~10'),False,False,False,False,False,False,False,True
3F-AM-1006-08,40.767356541975,-73.9745800592393,AM,2018-10-06,Juvenile,Gray,Ground Plane,close to tall tree & light post,True,False,False,False,True,,False,False,False,False,False,False,True,False
38D-PM-1006-03,40.7959039949577,-73.9565645716564,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
4E-AM-1020-03,40.7681638218212,-73.9756894776708,AM,2018-10-20,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
22C-PM-1006-07,40.7835635162331,-73.9669891940463,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
17E-AM-1017-09,40.7788649926486,-73.9675309175947,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
22G-PM-1018-01,40.7821632293136,-73.9630820577441,PM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,True,False,False,True,False
38B-AM-1019-04,40.7963146584827,-73.9590632051055,AM,2018-10-19,Adult,Gray,Above Ground,,False,False,False,False,False,sitting in tree,True,True,False,True,False,False,True,False
19F-PM-1017-02,40.7797738845824,-73.965596981561,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
3B-AM-1010-07,40.769356212275,-73.9787771053108,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,together w/ #8,False,False,False,True,False,False,True,False
9C-PM-1006-02,40.7733561233828,-73.9755371849972,PM,2018-10-06,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
31E-PM-1006-09,40.7901473714024,-73.9605554843228,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
4B-AM-1010-02,40.7699558513225,-73.9789251806378,AM,2018-10-10,Juvenile,Cinnamon,Above Ground,,False,False,True,True,True,,True,False,False,False,False,False,True,False
19C-PM-1018-07,40.7816278267843,-73.968906907671,PM,2018-10-18,Juvenile,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,False
8C-PM-1013-01,40.7732390916138,-73.9754333866435,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
33E-AM-1014-10,40.7912817646361,-73.9589470461357,AM,2018-10-14,Juvenile,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
11E-PM-1012-07,40.774621784862,-73.9715251156965,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
12H-PM-1007-05,40.7738547093402,-73.9679833225379,PM,2018-10-07,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
36F-PM-1012-05,40.7936584431012,-73.956453902485,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
14A-PM-1014-02,40.778497952406,-73.9736997033862,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
16E-AM-1014-10,40.7780770207023,-73.9688574856542,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
14H-PM-1012-04,40.7753405377869,-73.966824257293,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
12E-AM-1017-01,40.774698758184,-73.9712863172608,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
11I-PM-1012-07,40.7724644426313,-73.9680171894351,PM,2018-10-12,Juvenile,Gray,Ground Plane,,False,False,False,False,True,burying its food into the ground,False,False,False,False,False,False,False,False
2E-PM-1014-01,40.7674304266107,-73.9765867029226,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,False,False
18H-AM-1018-01,40.7781287528262,-73.9646174034945,AM,2018-10-18,Adult,Gray,Ground Plane,Running from one tree to the other,True,True,False,False,False,playing?,False,False,False,False,False,False,False,False
14H-PM-1012-06,40.7750691120996,-73.9663961415789,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
3D-PM-1010-04,40.768566516928,-73.9767849679735,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
42A-PM-1014-01,40.7997576909042,-73.957697363244,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,True,up on hind legs looking around,False,False,False,False,False,False,False,False
8B-PM-1012-05,40.7735074437085,-73.9767369686171,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
15G-AM-1008-02,40.7769922522105,-73.967458693983,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
9B-AM-1010-09,40.7733646782679,-73.9756870789187,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,True,False,food in mouth,False,False,False,False,False,False,False,False
38C-AM-1019-02,40.7964695328457,-73.9576897478787,AM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
5F-PM-1007-02,40.7687901781431,-73.9743060404813,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
3H-AM-1008-04,40.7667315410871,-73.9723677854798,AM,2018-10-08,Adult,Black,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
11E-PM-1012-06,40.7746153066601,-73.9715921982161,PM,2018-10-12,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
12C-PM-1017-01,40.7759469280872,-73.9737247632185,PM,2018-10-17,Juvenile,Gray,Ground Plane,,True,False,False,True,False,"digging/burying,drinking from lake",False,False,False,False,True,False,True,False
3H-PM-1014-04,40.7660637295671,-73.9728360875598,PM,2018-10-14,Adult,Black,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
10H-PM-1007-02,40.7725330502929,-73.9691692160865,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,False
38D-AM-1017-01,40.7960096659564,-73.9567801028221,AM,2018-10-17,,,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
23B-PM-1012-03,40.784719027304,-73.9678620840741,PM,2018-10-12,Adult,Gray,Ground Plane,,False,True,False,False,True,2/3 were chasing each other,False,False,False,False,True,False,False,True
11D-PM-1006-04,40.7747999274418,-73.9717515173863,PM,2018-10-06,Adult,Black,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
11D-AM-1010-02,40.7745021602455,-73.9724618533895,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,walking,False,False,False,False,True,False,False,True
8I-AM-1006-06,40.770585795359,-73.9694681803635,AM,2018-10-06,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,True,False
14D-AM-1014-07,40.7769095710679,-73.9709797467807,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
1E-PM-1007-01,40.7666722729471,-73.9771924901559,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
6D-AM-1008-03,40.7707686392991,-73.9754922970511,AM,2018-10-08,Juvenile,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
14D-PM-1019-10,40.7773384236212,-73.9704679459444,PM,2018-10-19,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,True,False,False,False,True
40F-PM-1006-01,40.7965675089932,-73.9531263214136,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
17F-PM-1020-02,40.7782728130401,-73.9673490137465,PM,2018-10-20,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,True
11E-AM-1013-01,40.7742862219469,-73.9716621112698,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,False,True
18C-PM-1018-07,40.7802675743233,-73.9695117797648,PM,2018-10-18,,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
7F-AM-1008-04,40.7702462529502,-73.9730284815849,AM,2018-10-08,Adult,Gray,Ground Plane,bush,False,True,False,False,False,,False,False,False,False,False,False,True,False
23C-PM-1014-04,40.7844967881001,-73.9665363265054,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,False,False,False,being chased by #3 across trees,False,False,False,False,False,False,False,False
42F-AM-1019-01,40.7983709215535,-73.9533645762606,AM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,False,True
11D-AM-1010-04,40.7748000962909,-73.9719194877439,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,False,False
1D-AM-1006-05,40.7669349368183,-73.9786310308892,AM,2018-10-06,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,False,False
27B-PM-1006-01,40.7886962740167,-73.965738547469,PM,2018-10-06,Adult,Gray,Ground Plane,By large tree,False,False,False,True,True,,False,False,False,False,False,False,False,True
41C-PM-1007-03,40.7983413276331,-73.9562177305881,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
18F-PM-1008-02,40.779544003786,-73.9663124560664,PM,2018-10-08,Adult,Gray,,,False,False,False,False,False,hopping around,False,False,False,False,False,False,False,True
38G-PM-1020-11,40.7947437983977,-73.9531965469704,PM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,True,True,False
2B-PM-1013-04,40.7683608292333,-73.980033740004,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
42C-AM-1007-01,40.7993068355401,-73.9564777440695,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,False,True
1G-AM-1006-01,40.7654498873627,-73.9745818450109,AM,2018-10-06,Adult,Black,Ground Plane,,False,True,False,False,True,,False,False,False,False,True,False,True,False
15B-PM-1017-02,40.7787016773517,-73.9727310397798,PM,2018-10-17,Adult,Gray,Ground Plane,tree,False,False,True,True,True,"digging,chewing on tree—has nut in mouth!",False,False,False,False,False,False,False,True
32A-PM-1013-04,40.7927451068919,-73.963623175585,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
30B-AM-1007-12,40.7903538224977,-73.9636740170308,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,False,True
9E-AM-1008-04,40.7724853142211,-73.9728654439465,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
34C-AM-1007-02,40.793069353224,-73.9611355303487,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
32A-PM-1013-06,40.7925707244111,-73.9632301034883,PM,2018-10-13,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
2C-PM-1013-06,40.7683896583055,-73.9788379085607,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,cleaning face & tail,False,False,False,False,True,True,False,False
15D-AM-1007-01,40.777714111862,-73.9700785314537,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
30H-AM-1007-01,40.7874662104558,-73.9573325001041,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
15C-AM-1010-02,40.7784265674544,-73.9708032298419,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,nest building,False,False,False,False,False,False,True,False
7H-PM-1006-07,40.7699335098581,-73.9700263936574,PM,2018-10-06,Adult,Gray,Above Ground,,False,True,True,False,False,playing w/ #6,False,False,False,False,False,False,True,False
9H-AM-1006-06,40.7713869295685,-73.9690638424196,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,True,False,True,False
32E-PM-1017-02,40.7909209137969,-73.9587183039085,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
15F-AM-1007-05,40.7766669852358,-73.9688773306324,AM,2018-10-07,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,True
16F-PM-1013-04,40.777641740817,-73.9676191846985,PM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,False,True
14G-AM-1012-04,40.7753770538635,-73.9681671864047,AM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
11D-PM-1006-02,40.7748962746181,-73.9731925179247,PM,2018-10-06,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
1B-AM-1012-08,40.767836440957,-73.9801956082236,AM,2018-10-12,Adult,Gray,Ground Plane,,False,True,False,True,False,,False,False,False,False,False,False,True,False
30H-AM-1007-02,40.7875347862766,-73.9573119777312,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,following #1,False,False,False,False,True,False,False,False
9A-AM-1013-01,40.774006725863,-73.9769520212123,AM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
8F-PM-1012-07,40.771098202397,-73.9724879969884,PM,2018-10-12,Adult,Gray,Above Ground,,False,False,True,False,False,gathering,False,False,False,False,False,False,False,False
35B-PM-1013-03,40.7943813964442,-73.9613276802049,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,True,threatened by approaching dog (dog #1),False,False,False,False,False,False,False,True
38F-AM-1018-06,40.7946465469021,-73.9551370586201,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,False,hopped away,False,False,False,False,False,False,False,True
31I-PM-1019-01,40.7879453306251,-73.9563720614251,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
32E-PM-1017-11,40.7905923765213,-73.9594204646985,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
11F-AM-1013-03,40.7739347247552,-73.9704328573603,AM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
12A-PM-1013-01,40.7763762870413,-73.9747592855901,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
15C-AM-1010-03,40.7785039981892,-73.9711865134364,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,False,True,False,sitting,False,False,False,False,False,False,True,False
1F-PM-1019-02,40.7662231892125,-73.9761375729505,PM,2018-10-19,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,True,False,False
37C-AM-1012-01,40.7953525481367,-73.9588414980489,AM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,False,True
5F-PM-1007-01,40.7687880243986,-73.9743970455533,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
11H-PM-1013-04,40.7728617837174,-73.9686551213305,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,True,False
10F-PM-1019-09,40.7726219968014,-73.9708564226824,PM,2018-10-19,Adult,Gray,Ground Plane,Across Arbor path into hill w/ bushes,True,False,False,False,True,,False,False,False,False,False,False,False,True
3B-AM-1010-06,40.7690779628762,-73.9787552947847,AM,2018-10-10,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
32H-AM-1010-01,40.7900160952624,-73.9565738895972,AM,2018-10-10,Juvenile,Gray,Ground Plane,,False,False,False,False,False,not sure; walking-stop-walking-stop,False,False,False,False,False,False,True,False
1A-PM-1014-01,40.7683154647217,-73.9808517324721,PM,2018-10-14,Adult,Cinnamon,Above Ground,,False,True,False,False,False,,False,False,False,False,True,False,False,False
35C-AM-1007-03,40.7938014328732,-73.9604476047877,AM,2018-10-07,Adult,,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
3A-AM-1012-01,40.7691512453402,-73.9801343393329,AM,2018-10-12,Juvenile,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,True,False,False,True
23B-PM-1012-04,40.7847036778165,-73.9680741975294,PM,2018-10-12,Adult,Gray,Above Ground,,False,False,False,False,False,watching me - didn't move,False,False,False,False,True,False,False,True
8F-PM-1012-02,40.7716160199386,-73.9721497679014,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
41B-AM-1010-03,40.7989967754358,-73.9578981223015,AM,2018-10-10,Adult,,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
6F-PM-1008-03,40.770018150905,-73.9729190572117,PM,2018-10-08,Adult,Gray,Above Ground,top of tree,False,False,False,False,True,,False,False,False,False,False,False,False,False
6A-PM-1012-02,40.7719652299132,-73.9785829546046,PM,2018-10-12,Adult,Gray,Ground Plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
3H-AM-1008-06,40.7660215710657,-73.9729603550254,AM,2018-10-08,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,True
11F-PM-1006-03,40.7740149529644,-73.9704339422613,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
10G-AM-1006-03,40.772962887933,-73.9704592500888,AM,2018-10-06,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,True,False,False,False,True
38C-PM-1014-02,40.7963918051751,-73.958713848373,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
27I-PM-1020-03,40.7852226065643,-73.9583762071264,PM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
6B-PM-1017-02,40.7714608041933,-73.9768268467857,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
7G-AM-1010-09,40.7701626919216,-73.972010921173,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
1D-PM-1007-07,40.7668595585487,-73.9777206733344,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,False,lying down,False,False,False,False,False,False,True,False
4C-AM-1006-03,40.769359455673,-73.9777879635216,AM,2018-10-06,Juvenile,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
16G-AM-1010-04,40.7775271020244,-73.9665309689616,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,True,False
33E-PM-1012-02,40.791115225155,-73.9588361742943,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
16G-AM-1010-01,40.7777577990886,-73.9668964315686,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
39E-AM-1018-03,40.7967602498249,-73.9555724351776,AM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
31E-PM-1006-04,40.7900079479217,-73.9596949258862,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
16A-AM-1013-01,40.7794481577234,-73.9725947179952,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
2F-PM-1014-06,40.7664413570796,-73.9755192076934,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
22B-AM-1013-03,40.7839462261858,-73.9686907918759,AM,2018-10-13,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
2A-PM-1019-03,40.7685032165879,-73.9809446489564,PM,2018-10-19,Juvenile,Gray,Above Ground,in tree!,True,False,False,False,False,,False,False,False,False,False,False,True,False
32E-AM-1007-03,40.790660026971,-73.959701727877,AM,2018-10-07,Adult,Black,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
13E-AM-1017-10,40.7759228565501,-73.9708175461804,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
19D-PM-1008-01,40.7811150451315,-73.9683598086625,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40A-PM-1014-03,40.7992384137972,-73.9588689820908,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
10E-PM-1007-01,40.7729703459618,-73.9720323148189,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
10I-AM-1010-01,40.7719661592206,-73.9683653449966,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
31F-PM-1007-02,40.7891607060794,-73.9590551473416,PM,2018-10-07,Adult,Gray,Above Ground,tree trunk,False,False,False,False,True,,False,False,False,False,True,False,False,True
40A-AM-1010-01,40.7981699014259,-73.9587787592751,AM,2018-10-10,Juvenile,Gray,Above Ground,bottom of great hill,False,False,True,False,False,,False,False,False,False,False,False,False,False
11H-PM-1013-02,40.7733027508057,-73.9682278905989,PM,2018-10-13,Adult,Gray,Above Ground,,False,False,False,False,False,digging,False,False,False,False,False,False,True,False
16E-PM-1018-03,40.7781213930544,-73.9683066605832,PM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
7E-PM-1013-01,40.7715638228207,-73.973552877209,PM,2018-10-13,Adult,Gray,Ground Plane,Ground & Tree Base,True,False,True,True,True,,False,False,False,False,False,False,False,True
15F-AM-1007-01,40.7765816261518,-73.9684752839242,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,True
5A-AM-1006-04,40.7714888835416,-73.9791141532217,AM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
3B-AM-1010-02,40.7688837114832,-73.9790203973636,AM,2018-10-10,Juvenile,Gray,Ground Plane,,True,False,False,False,False,together w/ #3,False,False,False,False,False,False,False,True
4H-AM-1006-03,40.7673278541438,-73.9729297485331,AM,2018-10-06,Adult,Black,Ground Plane,,False,False,False,False,True,met #4 while foraging and briefly tussled,False,False,False,False,False,False,True,False
5E-PM-1012-03,40.7697569149388,-73.9755643404768,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
7F-AM-1008-01,40.7701123791223,-73.9726699686943,AM,2018-10-08,Adult,Gray,Ground Plane,under bench,False,False,False,False,True,,False,False,False,True,False,False,True,False
35F-PM-1012-02,40.793091234605,-73.9569811285656,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
30C-PM-1008-01,40.7905225147022,-73.9630054996358,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
14I-PM-1018-02,40.775173008911,-73.9657203199746,PM,2018-10-18,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
10G-AM-1006-08,40.772362045852,-73.9706949930717,AM,2018-10-06,Adult,Black,Above Ground,,False,False,False,True,False,,False,False,False,True,True,False,True,False
38F-PM-1013-06,40.7948301813102,-73.9545912098958,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
13C-AM-1010-01,40.776237268628,-73.972087127535,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
28I-PM-1007-01,40.7856610238891,-73.95827701417,PM,2018-10-07,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
32C-PM-1013-08,40.7919516520091,-73.9619856085821,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
20B-PM-1013-01,40.7822616641357,-73.969532160039,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40B-PM-1014-05,40.7982497351812,-73.9587459136391,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
17F-AM-1007-01,40.7785245025508,-73.9673803508629,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,True,False,False,True,False
37D-PM-1014-03,40.794906535675,-73.9579865329778,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
10G-PM-1017-04,40.7720350191273,-73.9699369796844,PM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
